id	popularity	frequency_short	units_short	seasonal_adjustment_short	name	title
86548	1	D		NSA	MKT2140MKTAMT	Total Value of Issuers of Commercial Paper with a Maturity Between 21 and 40 Days
86550	1	D		NSA	MKT4180MKTAMT	Total Value of Issuers of Commercial Paper with a Maturity Between 41 and 80 Days
86552	2	D		NSA	MKT59MKTAMT	Total Value of Issuers of Commercial Paper with a Maturity Between 5 and 9 Days
86554	1	D		NSA	MKTGT80MKTAMT	Total Value of Issuers of Commercial Paper with a Maturity Greater Than 80 Days
86561	1	D		NSA	NONFIN14A2P2AMT	Total Value of Issues, with a Maturity Between 1 and 4 Days, Used in Calculating the A2/P2 Nonfinancial Commercial Paper Rates
86407	1	D		NSA	AB14AAAMT	Total Value of Issues, with a Maturity Between 1 and 4 Days, Used in Calculating the AA Asset-Backed Commercial Paper Rates
86493	6	D		NSA	FIN14AAAMT	Total Value of Issues, with a Maturity Between 1 and 4 Days, Used in Calculating the AA Financial Commercial Paper Rates
86563	5	D		NSA	NONFIN14AAAMT	Total Value of Issues, with a Maturity Between 1 and 4 Days, Used in Calculating the AA Nonfinancial Commercial Paper Rates
86557	2	D		NSA	NONFIN1020A2P2AMT	Total Value of Issues, with a Maturity Between 10 and 20 Days, Used in Calculating the A2/P2 Nonfinancial Commercial Paper Rates
86405	1	D		NSA	AB1020AAAMT	Total Value of Issues, with a Maturity Between 10 and 20 Days, Used in Calculating the AA Asset-Backed Commercial Paper Rates
86491	1	D		NSA	FIN1020AAAMT	Total Value of Issues, with a Maturity Between 10 and 20 Days, Used in Calculating the AA Financial Commercial Paper Rates
86559	1	D		NSA	NONFIN1020AAAMT	Total Value of Issues, with a Maturity Between 10 and 20 Days, Used in Calculating the AA Nonfinancial Commercial Paper Rates
86565	1	D		NSA	NONFIN2140A2P2AMT	Total Value of Issues, with a Maturity Between 21 and 40 Days, Used in Calculating the A2/P2 Nonfinancial Commercial Paper Rates
86409	1	D		NSA	AB2140AAAMT	Total Value of Issues, with a Maturity Between 21 and 40 Days, Used in Calculating the AA Asset-Backed Commercial Paper Rates
86495	1	D		NSA	FIN2140AAAMT	Total Value of Issues, with a Maturity Between 21 and 40 Days, Used in Calculating the AA Financial Commercial Paper Rates
86567	1	D		NSA	NONFIN2140AAAMT	Total Value of Issues, with a Maturity Between 21 and 40 Days, Used in Calculating the AA Nonfinancial Commercial Paper Rates
86569	1	D		NSA	NONFIN4180A2P2AMT	Total Value of Issues, with a Maturity Between 41 and 80 Days, Used in Calculating the A2/P2 Nonfinancial Commercial Paper Rates
86411	1	D		NSA	AB4180AAAMT	Total Value of Issues, with a Maturity Between 41 and 80 Days, Used in Calculating the AA Asset-Backed Commercial Paper Rates
86497	1	D		NSA	FIN4180AAAMT	Total Value of Issues, with a Maturity Between 41 and 80 Days, Used in Calculating the AA Financial Commercial Paper Rates
86571	1	D		NSA	NONFIN4180AAAMT	Total Value of Issues, with a Maturity Between 41 and 80 Days, Used in Calculating the AA Nonfinancial Commercial Paper Rates
86573	1	D		NSA	NONFIN59A2P2AMT	Total Value of Issues, with a Maturity Between 5 and 9 Days, Used in Calculating the A2/P2 Nonfinancial Commercial Paper Rates
86413	1	D		NSA	AB59AAAMT	Total Value of Issues, with a Maturity Between 5 and 9 Days, Used in Calculating the AA Asset-Backed Commercial Paper Rates
86499	1	D		NSA	FIN59AAAMT	Total Value of Issues, with a Maturity Between 5 and 9 Days, Used in Calculating the AA Financial Commercial Paper Rates
86575	1	D		NSA	NONFIN59AAAMT	Total Value of Issues, with a Maturity Between 5 and 9 Days, Used in Calculating the AA Nonfinancial Commercial Paper Rates
86577	1	D		NSA	NONFINGT80A2P2AMT	Total Value of Issues, with a Maturity Greater Than 80 Days, Used in Calculating the A2/P2 Nonfinancial Commercial Paper Rates
86417	2	D		NSA	ABGT80AAAMT	Total Value of Issues, with a Maturity Greater Than 80 Days, Used in Calculating the AA Asset-Backed Commercial Paper Rates
86503	1	D		NSA	FINGT80AAAMT	Total Value of Issues, with a Maturity Greater Than 80 Days, Used in Calculating the AA Financial Commercial Paper Rates
86579	2	D		NSA	NONFINGT80AAAMT	Total Value of Issues, with a Maturity Greater Than 80 Days, Used in Calculating the AA Nonfinancial Commercial Paper Rates
134139	40	M		NSA	TOTALNSA	Total Vehicle Sales
108409	41	A		NSA	BA06RC1A027NBEA	Total wages and salaries, BLS
108410	1	A		NSA	BA07RC1A027NBEA	Total wages and salaries, BLS: Adjustment for misreporting on employment tax returns
108513	1	A		NSA	W873RC1A027NBEA	Total wages and salaries, BLS: Adjustment for wages and salaries not covered or not fully covered by unemployment insurance
108507	1	A		NSA	W787RC1A027NBEA	Total wages and salaries, BLS: Adjustment for wages and salaries not covered or not fully covered by unemployment insurance: Government
79621	1	A		NSA	TTTLWDAEEF72484	Tractors - Leased Without Drivers for Truck Transportation, All Establishments, Employer Firms
79624	1	A		NSA	TTTOALWDAE72484	Tractors - Owned and/Or Leased With Drivers for Truck Transportation, All Establishments, Employer Firms
82876	15	M		NSA	TWEXMTHY	Trade-Weighted Exchange Value of U.S. Dollar vs G-10 Countries (DISCONTINUED)
134693	1	M		NSA	TDAACBM027NBOG	Trading Assets, All Commercial Banks (DISCONTINUED)
134708	1	M		NSA	TLSACBM027NBOG	Trading Liabilities, All Commercial Banks (DISCONTINUED)
79622	1	A		NSA	TTTLWDAEEF73484	Trailers - Leased Without Drivers for Truck Transportation, All Establishments, Employer Firms
79625	1	A		NSA	TTTOALWDAE73484	Trailers - Owned and/Or Leased With Drivers for Truck Transportation, All Establishments, Employer Firms
14699	43	A		NSA	EMISSCO2TOTVTCTOUSA	Transportation Carbon Dioxide Emissions, All Fuels for United States
76811	1	A		NSA	PTTOBNGALNG4486	Transportation of Bulk Natural Gas and Liquefied Natural Gas by Pipeline for Pipeline Transportation, All Establishments, Employer Firms
134732	6	M		NSA	USGSECNSA	Treasury and Agency Securities, All Commercial Banks
134713	6	M		NSA	TMBACBM027NBOG	Treasury and Agency Securities: Mortgage-Backed Securities (MBS), All Commercial Banks
134717	2	M		NSA	TNMACBM027NBOG	Treasury and Agency Securities: Non-MBS, All Commercial Banks
82663	43	D		NSA	TGCRRATE	Tri-Party General Collateral Rate
82664	28	D		NSA	TGCRVOLUME	Tri-Party General Collateral Rate Volume
79620	1	A		NSA	TTTLWDAEEF71484	Trucks - Leased Without Drivers for Truck Transportation, All Establishments, Employer Firms
79623	1	A		NSA	TTTOALWDAE71484	Trucks - Owned and/Or Leased With Drivers for Truck Transportation, All Establishments, Employer Firms
134267	39	M		NSA	EXUSAL	U.S. Dollars to Australian Dollar Spot Exchange Rate
134285	60	M		NSA	EXUSEU	U.S. Dollars to Euro Spot Exchange Rate
134342	52	M		NSA	EXUSUK	U.S. Dollars to U.K. Pound Sterling Spot Exchange Rate
81753	33	M		NSA	MNGLCP	U.S. Natural Gas Liquid Composite Price
114898	0	M		NSA	USLTTOTALNET57215	U.S. Net Transactions of All Foreign Long-Term Securities: African Oil Exporters
114906	0	M		NSA	USLTTOTALNET69995	U.S. Net Transactions of All Foreign Long-Term Securities: All Countries
114913	0	M		NSA	USLTTOTALNET89991	U.S. Net Transactions of All Foreign Long-Term Securities: Asset-Backed Securities
114857	0	M		NSA	USLTTOTALNET39001	U.S. Net Transactions of All Foreign Long-Term Securities: Caribbean Banking Centers
114864	1	M		NSA	USLTTOTALNET41408	U.S. Net Transactions of All Foreign Long-Term Securities: China, Mainland
114821	0	M		NSA	USLTTOTALNET16713	U.S. Net Transactions of All Foreign Long-Term Securities: Euro Area
114822	0	M		NSA	USLTTOTALNET16721	U.S. Net Transactions of All Foreign Long-Term Securities: European Union
114914	4	M		NSA	USLTTOTALNET99996	U.S. Net Transactions of All Foreign Long-Term Securities: Grand Total
114912	0	M		NSA	USLTTOTALNET81663	U.S. Net Transactions of All Foreign Long-Term Securities: Held by U.S. Depository Institutions
114911	0	M		NSA	USLTTOTALNET81655	U.S. Net Transactions of All Foreign Long-Term Securities: Held by U.S. Non-Financial Organizations
114866	1	M		NSA	USLTTOTALNET42102	U.S. Net Transactions of All Foreign Long-Term Securities: India
114884	0	M		NSA	USLTTOTALNET46612	U.S. Net Transactions of All Foreign Long-Term Securities: Middle Eastern Oil Exporters
114818	0	M		NSA	USLTTOTALNET16101	U.S. Net Transactions of All Foreign Long-Term Securities: Russia
114900	1	M		NSA	USLTTOTALNET59994	U.S. Net Transactions of All Foreign Long-Term Securities: Total Africa
114887	1	M		NSA	USLTTOTALNET49999	U.S. Net Transactions of All Foreign Long-Term Securities: Total Asia
114845	0	M		NSA	USLTTOTALNET34401	U.S. Net Transactions of All Foreign Long-Term Securities: Total Caribbean
114824	0	M		NSA	USLTTOTALNET19992	U.S. Net Transactions of All Foreign Long-Term Securities: Total Europe
114907	0	M		NSA	USLTTOTALNET72907	U.S. Net Transactions of All Foreign Long-Term Securities: Total International Orgs.
114909	0	M		NSA	USLTTOTALNET79995	U.S. Net Transactions of All Foreign Long-Term Securities: Total IROs
114860	0	M		NSA	USLTTOTALNET39942	U.S. Net Transactions of All Foreign Long-Term Securities: Total Latin America
114861	0	M		NSA	USLTTOTALNET39993	U.S. Net Transactions of All Foreign Long-Term Securities: Total Latin America and Caribbean
114908	1	M		NSA	USLTTOTALNET76929	U.S. Net Transactions of All Foreign Long-Term Securities: Total Regional Orgs.
114883	0	M		NSA	USLTTOTALNET46604	U.S. Net Transactions of All Foreign Long-Term Securities: United Arab Emirates
114232	2	M		NSA	USLTEQTYNET69995	U.S. Net Transactions of Foreign Equity Securities: All Countries
114240	3	M		NSA	USLTEQTYNET99996	U.S. Net Transactions of Foreign Equity Securities: Grand Total
114226	1	M		NSA	USLTEQTYNET59994	U.S. Net Transactions of Foreign Equity Securities: Total Africa
114213	1	M		NSA	USLTEQTYNET49999	U.S. Net Transactions of Foreign Equity Securities: Total Asia
114173	0	M		NSA	USLTEQTYNET34401	U.S. Net Transactions of Foreign Equity Securities: Total Caribbean
114152	0	M		NSA	USLTEQTYNET19992	U.S. Net Transactions of Foreign Equity Securities: Total Europe
114233	1	M		NSA	USLTEQTYNET72907	U.S. Net Transactions of Foreign Equity Securities: Total International Orgs.
114235	1	M		NSA	USLTEQTYNET79995	U.S. Net Transactions of Foreign Equity Securities: Total IROs
114188	1	M		NSA	USLTEQTYNET39942	U.S. Net Transactions of Foreign Equity Securities: Total Latin America
114189	1	M		NSA	USLTEQTYNET39993	U.S. Net Transactions of Foreign Equity Securities: Total Latin America and Caribbean
114234	1	M		NSA	USLTEQTYNET76929	U.S. Net Transactions of Foreign Equity Securities: Total Regional Orgs.
113560	1	M		NSA	USLTBONDNET69995	U.S. Net Transactions of Foreign Long-Term Corporate and Government Bonds: All Countries
113568	1	M		NSA	USLTBONDNET99996	U.S. Net Transactions of Foreign Long-Term Corporate and Government Bonds: Grand Total
113554	0	M		NSA	USLTBONDNET59994	U.S. Net Transactions of Foreign Long-Term Corporate and Government Bonds: Total Africa
113541	0	M		NSA	USLTBONDNET49999	U.S. Net Transactions of Foreign Long-Term Corporate and Government Bonds: Total Asia
113501	0	M		NSA	USLTBONDNET34401	U.S. Net Transactions of Foreign Long-Term Corporate and Government Bonds: Total Caribbean
113480	0	M		NSA	USLTBONDNET19992	U.S. Net Transactions of Foreign Long-Term Corporate and Government Bonds: Total Europe
113561	0	M		NSA	USLTBONDNET72907	U.S. Net Transactions of Foreign Long-Term Corporate and Government Bonds: Total International Orgs.
113563	0	M		NSA	USLTBONDNET79995	U.S. Net Transactions of Foreign Long-Term Corporate and Government Bonds: Total IROs
113516	0	M		NSA	USLTBONDNET39942	U.S. Net Transactions of Foreign Long-Term Corporate and Government Bonds: Total Latin America
113517	0	M		NSA	USLTBONDNET39993	U.S. Net Transactions of Foreign Long-Term Corporate and Government Bonds: Total Latin America and Caribbean
113562	0	M		NSA	USLTBONDNET76929	U.S. Net Transactions of Foreign Long-Term Corporate and Government Bonds: Total Regional Orgs.
113917	1	M		NSA	USLTCORPBONDNET69995	U.S. Net Transactions of Foreign Long-Term Corporate Bonds: All Countries
113925	1	M		NSA	USLTCORPBONDNET99996	U.S. Net Transactions of Foreign Long-Term Corporate Bonds: Grand Total
113913	0	M		NSA	USLTCORPBONDNET59994	U.S. Net Transactions of Foreign Long-Term Corporate Bonds: Total Africa
113907	0	M		NSA	USLTCORPBONDNET49999	U.S. Net Transactions of Foreign Long-Term Corporate Bonds: Total Asia
113884	0	M		NSA	USLTCORPBONDNET34401	U.S. Net Transactions of Foreign Long-Term Corporate Bonds: Total Caribbean
113868	0	M		NSA	USLTCORPBONDNET19992	U.S. Net Transactions of Foreign Long-Term Corporate Bonds: Total Europe
113918	1	M		NSA	USLTCORPBONDNET72907	U.S. Net Transactions of Foreign Long-Term Corporate Bonds: Total International Orgs.
113920	0	M		NSA	USLTCORPBONDNET79995	U.S. Net Transactions of Foreign Long-Term Corporate Bonds: Total IROs
113891	0	M		NSA	USLTCORPBONDNET39942	U.S. Net Transactions of Foreign Long-Term Corporate Bonds: Total Latin America
113919	0	M		NSA	USLTCORPBONDNET76929	U.S. Net Transactions of Foreign Long-Term Corporate Bonds: Total Regional Orgs.
114589	1	M		NSA	USLTGOVTBONDNET69995	U.S. Net Transactions of Foreign Long-Term Government Bonds: All Countries
114597	1	M		NSA	USLTGOVTBONDNET99996	U.S. Net Transactions of Foreign Long-Term Government Bonds: Grand Total
114585	1	M		NSA	USLTGOVTBONDNET59994	U.S. Net Transactions of Foreign Long-Term Government Bonds: Total Africa
114579	1	M		NSA	USLTGOVTBONDNET49999	U.S. Net Transactions of Foreign Long-Term Government Bonds: Total Asia
114556	0	M		NSA	USLTGOVTBONDNET34401	U.S. Net Transactions of Foreign Long-Term Government Bonds: Total Caribbean
114540	0	M		NSA	USLTGOVTBONDNET19992	U.S. Net Transactions of Foreign Long-Term Government Bonds: Total Europe
114590	0	M		NSA	USLTGOVTBONDNET72907	U.S. Net Transactions of Foreign Long-Term Government Bonds: Total International Orgs.
114592	0	M		NSA	USLTGOVTBONDNET79995	U.S. Net Transactions of Foreign Long-Term Government Bonds: Total IROs
114563	0	M		NSA	USLTGOVTBONDNET39942	U.S. Net Transactions of Foreign Long-Term Government Bonds: Total Latin America
114591	1	M		NSA	USLTGOVTBONDNET76929	U.S. Net Transactions of Foreign Long-Term Government Bonds: Total Regional Orgs.
115033	0	M		NSA	USLTTOTALPOS57215	U.S. Portfolio Holdings of All Foreign Long-Term Securities: African Oil Exporters
115041	4	M		NSA	USLTTOTALPOS69995	U.S. Portfolio Holdings of All Foreign Long-Term Securities: All Countries
115048	0	M		NSA	USLTTOTALPOS89991	U.S. Portfolio Holdings of All Foreign Long-Term Securities: Asset-Backed Securities
114992	0	M		NSA	USLTTOTALPOS39001	U.S. Portfolio Holdings of All Foreign Long-Term Securities: Caribbean Banking Centers
114999	3	M		NSA	USLTTOTALPOS41408	U.S. Portfolio Holdings of All Foreign Long-Term Securities: China, Mainland
114956	0	M		NSA	USLTTOTALPOS16713	U.S. Portfolio Holdings of All Foreign Long-Term Securities: Euro Area
114957	0	M		NSA	USLTTOTALPOS16721	U.S. Portfolio Holdings of All Foreign Long-Term Securities: European Union
115049	14	M		NSA	USLTTOTALPOS99996	U.S. Portfolio Holdings of All Foreign Long-Term Securities: Grand Total
115047	0	M		NSA	USLTTOTALPOS81663	U.S. Portfolio Holdings of All Foreign Long-Term Securities: Held by U.S. Depository Institutions
115046	0	M		NSA	USLTTOTALPOS81655	U.S. Portfolio Holdings of All Foreign Long-Term Securities: Held by U.S. Non-Financial Organizations
115001	1	M		NSA	USLTTOTALPOS42102	U.S. Portfolio Holdings of All Foreign Long-Term Securities: India
115019	0	M		NSA	USLTTOTALPOS46612	U.S. Portfolio Holdings of All Foreign Long-Term Securities: Middle Eastern Oil Exporters
114953	0	M		NSA	USLTTOTALPOS16101	U.S. Portfolio Holdings of All Foreign Long-Term Securities: Russia
115035	0	M		NSA	USLTTOTALPOS59994	U.S. Portfolio Holdings of All Foreign Long-Term Securities: Total Africa
115022	1	M		NSA	USLTTOTALPOS49999	U.S. Portfolio Holdings of All Foreign Long-Term Securities: Total Asia
114980	0	M		NSA	USLTTOTALPOS34401	U.S. Portfolio Holdings of All Foreign Long-Term Securities: Total Caribbean
114959	1	M		NSA	USLTTOTALPOS19992	U.S. Portfolio Holdings of All Foreign Long-Term Securities: Total Europe
115042	0	M		NSA	USLTTOTALPOS72907	U.S. Portfolio Holdings of All Foreign Long-Term Securities: Total International Orgs.
115044	0	M		NSA	USLTTOTALPOS79995	U.S. Portfolio Holdings of All Foreign Long-Term Securities: Total IROs
114995	0	M		NSA	USLTTOTALPOS39942	U.S. Portfolio Holdings of All Foreign Long-Term Securities: Total Latin America
114996	0	M		NSA	USLTTOTALPOS39993	U.S. Portfolio Holdings of All Foreign Long-Term Securities: Total Latin America and Caribbean
115043	0	M		NSA	USLTTOTALPOS76929	U.S. Portfolio Holdings of All Foreign Long-Term Securities: Total Regional Orgs.
